date,visitor,v_pts,home,h_pts,home_win,elo,bmi,age,rk,streak,time_diff
Fri Apr 12 2024,Orlando Magic,113,Philadelphia 76ers,125,1,-92.0,-0.61,3.33,-12,0.0,-1.0
Fri Apr 12 2024,Chicago Bulls,129,Washington Wizards,127,0,-208.0,-0.57,-1.67,-1,0.0,-2.0
Fri Apr 12 2024,Charlotte Hornets,98,Boston Celtics,131,1,417.0,0.91,1.43,-23,2.0,1.0
Fri Apr 12 2024,Indiana Pacers,120,Cleveland Cavaliers,129,1,13.0,0.34,1.11,15,0.0,1.0
Fri Apr 12 2024,Brooklyn Nets,107,New York Knicks,111,1,195.0,0.33,2.27,-9,1.0,1.0
Fri Apr 12 2024,Los Angeles Lakers,123,Memphis Grizzlies,120,0,-183.0,-0.5,-0.95,3,0.0,1.0
Fri Apr 12 2024,Toronto Raptors,103,Miami Heat,125,1,177.0,0.18,1.44,6,1.0,0.0
Fri Apr 12 2024,Atlanta Hawks,106,Minnesota Timberwolves,109,1,151.0,0.34,0.68,10,0.0,0.0
Fri Apr 12 2024,Milwaukee Bucks,107,Oklahoma City Thunder,125,1,58.0,-0.62,-3.46,-3,1.0,0.0
Fri Apr 12 2024,Denver Nuggets,120,San Antonio Spurs,121,1,-346.0,-0.49,-3.56,11,0.0,0.0
Fri Apr 12 2024,Detroit Pistons,107,Dallas Mavericks,89,0,267.0,-0.08,0.98,-13,1.0,-1.0
Fri Apr 12 2024,New Orleans Pelicans,114,Golden State Warriors,109,0,-70.0,-0.17,2.05,-13,0.0,0.0
Fri Apr 12 2024,Houston Rockets,116,Portland Trail Blazers,107,0,-181.0,-0.6,-1.88,-9,-2.0,0.0
Fri Apr 12 2024,Utah Jazz,110,Los Angeles Clippers,109,0,177.0,-0.39,4.56,11,1.0,-1.0
Fri Apr 12 2024,Phoenix Suns,108,Sacramento Kings,107,0,-17.0,-1.47,-1.69,-16,0.0,1.0
Sun Apr 14 2024,Washington Wizards,122,Boston Celtics,132,1,427.0,0.26,1.64,-17,1.0,0.0
Sun Apr 14 2024,Charlotte Hornets,120,Cleveland Cavaliers,110,0,248.0,1.13,1.62,-2,1.0,0.0
Sun Apr 14 2024,Atlanta Hawks,115,Indiana Pacers,157,1,89.0,0.01,0.0,7,0.0,0.0
Sun Apr 14 2024,Toronto Raptors,103,Miami Heat,118,1,177.0,0.18,1.44,6,1.0,0.0
Sun Apr 14 2024,Chicago Bulls,119,New York Knicks,120,1,62.0,0.19,0.66,-11,0.0,0.0
Sun Apr 14 2024,Milwaukee Bucks,88,Orlando Magic,113,1,-23.0,0.14,-3.68,18,0.0,0.0
Sun Apr 14 2024,Brooklyn Nets,86,Philadelphia 76ers,107,1,96.0,-0.32,3.44,-6,1.0,0.0
Sun Apr 14 2024,Utah Jazz,116,Golden State Warriors,123,1,121.0,-0.55,3.67,-5,1.0,0.0
Sun Apr 14 2024,Houston Rockets,116,Los Angeles Clippers,105,0,55.0,-0.35,2.42,-10,-1.0,0.0
Sun Apr 14 2024,Denver Nuggets,126,Memphis Grizzlies,111,0,-278.0,-0.87,-1.48,-3,0.0,0.0
Sun Apr 14 2024,Phoenix Suns,125,Minnesota Timberwolves,106,0,33.0,-1.04,-2.15,-4,0.0,0.0
Sun Apr 14 2024,Los Angeles Lakers,124,New Orleans Pelicans,108,0,33.0,0.15,-0.68,9,0.0,0.0
Sun Apr 14 2024,Dallas Mavericks,86,Oklahoma City Thunder,135,1,65.0,-0.33,-0.67,-11,1.0,0.0
Sun Apr 14 2024,Portland Trail Blazers,82,Sacramento Kings,121,1,210.0,-0.23,2.23,-18,1.0,0.0
Sun Apr 14 2024,Detroit Pistons,95,San Antonio Spurs,123,1,1.0,-0.11,-1.42,-6,1.0,0.0
Tue Apr 16 2024,Los Angeles Lakers,110,New Orleans Pelicans,106,0,33.0,0.15,-0.68,9,0.0,0.0
Tue Apr 16 2024,Golden State Warriors,94,Sacramento Kings,118,1,30.0,-0.32,-1.19,-1,0.0,0.0
Wed Apr 17 2024,Miami Heat,104,Philadelphia 76ers,105,1,-44.0,-0.22,0.93,-16,0.0,0.0
Wed Apr 17 2024,Atlanta Hawks,116,Chicago Bulls,131,1,52.0,0.44,0.94,19,0.0,0.0
Fri Apr 19 2024,Chicago Bulls,91,Miami Heat,112,1,7.0,-0.24,0.9,8,0.0,0.0
Fri Apr 19 2024,Sacramento Kings,98,New Orleans Pelicans,105,1,40.0,0.49,-0.86,14,0.0,0.0
Sat Apr 20 2024,Orlando Magic,83,Cleveland Cavaliers,97,1,-5.0,-0.24,1.67,-1,0.0,0.0
Sat Apr 20 2024,Phoenix Suns,95,Minnesota Timberwolves,120,1,33.0,-1.04,-2.15,-4,0.0,0.0
Sat Apr 20 2024,Philadelphia 76ers,104,New York Knicks,111,1,99.0,0.66,-1.18,-3,0.0,-3.0
Sat Apr 20 2024,Los Angeles Lakers,103,Denver Nuggets,114,1,95.0,0.36,0.53,6,0.0,-2.0
Sun Apr 21 2024,Miami Heat,94,Boston Celtics,114,1,212.0,-0.06,-0.93,-26,1.0,-5.0
Sun Apr 21 2024,Dallas Mavericks,97,Los Angeles Clippers,109,1,4.0,0.24,2.88,2,0.0,0.0
Sun Apr 21 2024,Indiana Pacers,94,Milwaukee Bucks,109,1,41.0,0.44,3.13,-2,0.0,0.0
Sun Apr 21 2024,New Orleans Pelicans,92,Oklahoma City Thunder,94,1,47.0,-0.57,-0.62,-10,1.0,-5.0
Mon Apr 22 2024,Orlando Magic,86,Cleveland Cavaliers,96,1,-5.0,-0.24,1.67,-1,0.0,0.0
Mon Apr 22 2024,Philadelphia 76ers,101,New York Knicks,104,1,99.0,0.66,-1.18,-3,0.0,0.0
Mon Apr 22 2024,Los Angeles Lakers,99,Denver Nuggets,101,1,95.0,0.36,0.53,6,0.0,0.0
Tue Apr 23 2024,Phoenix Suns,93,Minnesota Timberwolves,105,1,33.0,-1.04,-2.15,-4,0.0,0.0
Tue Apr 23 2024,Indiana Pacers,125,Milwaukee Bucks,108,0,41.0,0.44,3.13,-2,0.0,0.0
Tue Apr 23 2024,Dallas Mavericks,96,Los Angeles Clippers,93,0,4.0,0.24,2.88,2,0.0,0.0
Wed Apr 24 2024,Miami Heat,111,Boston Celtics,101,0,212.0,-0.06,-0.93,-26,1.0,0.0
Wed Apr 24 2024,New Orleans Pelicans,92,Oklahoma City Thunder,124,1,47.0,-0.57,-0.62,-10,1.0,0.0
Thu Apr 25 2024,Cleveland Cavaliers,83,Orlando Magic,121,1,5.0,0.24,-1.67,1,0.0,0.0
Thu Apr 25 2024,New York Knicks,114,Philadelphia 76ers,125,1,-99.0,-0.66,1.18,3,0.0,0.0
Thu Apr 25 2024,Denver Nuggets,112,Los Angeles Lakers,105,0,-95.0,-0.36,-0.53,-6,0.0,0.0
Fri Apr 26 2024,Milwaukee Bucks,118,Indiana Pacers,121,1,-41.0,-0.44,-3.13,2,0.0,0.0
Fri Apr 26 2024,Los Angeles Clippers,90,Dallas Mavericks,101,1,-4.0,-0.24,-2.88,-2,0.0,0.0
Fri Apr 26 2024,Minnesota Timberwolves,126,Phoenix Suns,109,0,-33.0,1.04,2.15,4,0.0,0.0
Sat Apr 27 2024,Cleveland Cavaliers,89,Orlando Magic,112,1,5.0,0.24,-1.67,1,0.0,0.0
Sat Apr 27 2024,Oklahoma City Thunder,106,New Orleans Pelicans,85,0,-47.0,0.57,0.62,10,-1.0,0.0
Sat Apr 27 2024,Boston Celtics,104,Miami Heat,84,0,-212.0,0.06,0.93,26,-1.0,0.0
Sat Apr 27 2024,Denver Nuggets,108,Los Angeles Lakers,119,1,-95.0,-0.36,-0.53,-6,0.0,0.0
Sun Apr 28 2024,New York Knicks,97,Philadelphia 76ers,92,0,-99.0,-0.66,1.18,3,0.0,0.0
Sun Apr 28 2024,Los Angeles Clippers,116,Dallas Mavericks,111,0,-4.0,-0.24,-2.88,-2,0.0,0.0
Sun Apr 28 2024,Milwaukee Bucks,113,Indiana Pacers,126,1,-41.0,-0.44,-3.13,2,0.0,0.0
Sun Apr 28 2024,Minnesota Timberwolves,122,Phoenix Suns,116,0,-33.0,1.04,2.15,4,0.0,0.0
Mon Apr 29 2024,Boston Celtics,102,Miami Heat,88,0,-212.0,0.06,0.93,26,-1.0,0.0
Mon Apr 29 2024,Oklahoma City Thunder,97,New Orleans Pelicans,89,0,-47.0,0.57,0.62,10,-1.0,0.0
Mon Apr 29 2024,Los Angeles Lakers,106,Denver Nuggets,108,1,95.0,0.36,0.53,6,0.0,0.0
Tue Apr 30 2024,Philadelphia 76ers,112,New York Knicks,106,0,99.0,0.66,-1.18,-3,0.0,0.0
Tue Apr 30 2024,Orlando Magic,103,Cleveland Cavaliers,104,1,-5.0,-0.24,1.67,-1,0.0,0.0
Tue Apr 30 2024,Indiana Pacers,92,Milwaukee Bucks,115,1,41.0,0.44,3.13,-2,0.0,0.0
Wed May 1 2024,Miami Heat,84,Boston Celtics,118,1,212.0,-0.06,-0.93,-26,1.0,0.0
Wed May 1 2024,Dallas Mavericks,123,Los Angeles Clippers,93,0,4.0,0.24,2.88,2,0.0,0.0
Thu May 2 2024,Milwaukee Bucks,98,Indiana Pacers,120,1,-41.0,-0.44,-3.13,2,0.0,0.0
Thu May 2 2024,New York Knicks,118,Philadelphia 76ers,115,0,-99.0,-0.66,1.18,3,0.0,0.0
Fri May 3 2024,Cleveland Cavaliers,96,Orlando Magic,103,1,5.0,0.24,-1.67,1,0.0,0.0
Fri May 3 2024,Los Angeles Clippers,101,Dallas Mavericks,114,1,-4.0,-0.24,-2.88,-2,0.0,0.0
Sat May 4 2024,Minnesota Timberwolves,106,Denver Nuggets,99,0,52.0,0.27,0.82,-1,0.0,1.0
Sun May 5 2024,Orlando Magic,94,Cleveland Cavaliers,106,1,-5.0,-0.24,1.67,-1,0.0,0.0
Mon May 6 2024,Indiana Pacers,117,New York Knicks,121,1,25.0,0.62,1.6,1,0.0,0.0
Mon May 6 2024,Minnesota Timberwolves,106,Denver Nuggets,80,0,52.0,0.27,0.82,-1,0.0,0.0
Tue May 7 2024,Cleveland Cavaliers,95,Boston Celtics,120,1,169.0,-0.22,-0.2,-21,1.0,-4.0
Tue May 7 2024,Dallas Mavericks,95,Oklahoma City Thunder,117,1,65.0,-0.33,-0.67,-11,1.0,-4.0
Wed May 8 2024,Indiana Pacers,121,New York Knicks,130,1,25.0,0.62,1.6,1,0.0,0.0
Thu May 9 2024,Cleveland Cavaliers,118,Boston Celtics,94,0,169.0,-0.22,-0.2,-21,1.0,0.0
Thu May 9 2024,Dallas Mavericks,119,Oklahoma City Thunder,110,0,65.0,-0.33,-0.67,-11,1.0,0.0
Fri May 10 2024,New York Knicks,106,Indiana Pacers,111,1,-25.0,-0.62,-1.6,-1,0.0,0.0
Fri May 10 2024,Denver Nuggets,117,Minnesota Timberwolves,90,0,-52.0,-0.27,-0.82,1,0.0,0.0
Sat May 11 2024,Oklahoma City Thunder,101,Dallas Mavericks,105,1,-65.0,0.33,0.67,11,-1.0,0.0
Sat May 11 2024,Boston Celtics,106,Cleveland Cavaliers,93,0,-169.0,0.22,0.2,21,-1.0,0.0
Sun May 12 2024,New York Knicks,89,Indiana Pacers,121,1,-25.0,-0.62,-1.6,-1,0.0,0.0
Sun May 12 2024,Denver Nuggets,115,Minnesota Timberwolves,107,0,-52.0,-0.27,-0.82,1,0.0,0.0
Mon May 13 2024,Boston Celtics,109,Cleveland Cavaliers,102,0,-169.0,0.22,0.2,21,-1.0,0.0
Mon May 13 2024,Oklahoma City Thunder,100,Dallas Mavericks,96,0,-65.0,0.33,0.67,11,-1.0,0.0
Tue May 14 2024,Indiana Pacers,91,New York Knicks,121,1,25.0,0.62,1.6,1,0.0,0.0
Tue May 14 2024,Minnesota Timberwolves,97,Denver Nuggets,112,1,52.0,0.27,0.82,-1,0.0,0.0
Wed May 15 2024,Cleveland Cavaliers,98,Boston Celtics,113,1,169.0,-0.22,-0.2,-21,1.0,0.0
Wed May 15 2024,Dallas Mavericks,104,Oklahoma City Thunder,92,0,65.0,-0.33,-0.67,-11,1.0,0.0
Thu May 16 2024,Denver Nuggets,70,Minnesota Timberwolves,115,1,-52.0,-0.27,-0.82,1,0.0,0.0
Fri May 17 2024,New York Knicks,103,Indiana Pacers,116,1,-25.0,-0.62,-1.6,-1,0.0,0.0
Sat May 18 2024,Oklahoma City Thunder,116,Dallas Mavericks,117,1,-65.0,0.33,0.67,11,-1.0,0.0
Sun May 19 2024,Indiana Pacers,130,New York Knicks,109,0,25.0,0.62,1.6,1,0.0,0.0
Sun May 19 2024,Minnesota Timberwolves,98,Denver Nuggets,90,0,52.0,0.27,0.82,-1,0.0,0.0
Tue May 21 2024,Indiana Pacers,128,Boston Celtics,133,1,182.0,0.12,0.92,-6,1.0,-4.0
Wed May 22 2024,Dallas Mavericks,108,Minnesota Timberwolves,105,0,28.0,0.18,0.34,-3,0.0,1.0
Thu May 23 2024,Indiana Pacers,110,Boston Celtics,126,1,182.0,0.12,0.92,-6,1.0,0.0
Fri May 24 2024,Dallas Mavericks,109,Minnesota Timberwolves,108,0,28.0,0.18,0.34,-3,0.0,0.0
Sat May 25 2024,Boston Celtics,114,Indiana Pacers,111,0,-182.0,-0.12,-0.92,6,-1.0,0.0
Sun May 26 2024,Minnesota Timberwolves,107,Dallas Mavericks,116,1,-28.0,-0.18,-0.34,3,0.0,0.0
Mon May 27 2024,Boston Celtics,105,Indiana Pacers,102,0,-182.0,-0.12,-0.92,6,-1.0,0.0
Tue May 28 2024,Minnesota Timberwolves,105,Dallas Mavericks,100,0,-28.0,-0.18,-0.34,3,0.0,0.0
Thu May 30 2024,Dallas Mavericks,124,Minnesota Timberwolves,103,0,28.0,0.18,0.34,-3,0.0,0.0
Thu Jun 6 2024,Dallas Mavericks,89,Boston Celtics,107,1,148.0,-0.03,0.58,-12,1.0,-3.0
Sun Jun 9 2024,Dallas Mavericks,98,Boston Celtics,105,1,148.0,-0.03,0.58,-12,1.0,0.0
Wed Jun 12 2024,Boston Celtics,106,Dallas Mavericks,99,0,-148.0,0.03,-0.58,12,-1.0,0.0
Fri Jun 14 2024,Boston Celtics,84,Dallas Mavericks,122,1,-148.0,0.03,-0.58,12,-1.0,0.0
Mon Jun 17 2024,Dallas Mavericks,88,Boston Celtics,106,1,148.0,-0.03,0.58,-12,1.0,0.0
